Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,LAS PILAS,NUEVA CONCEPCION,LA PALMA,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G13,G3,G4,L4
Time,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo
2012-05-17 07:00:00,4.66038539395343,3.34357251474679,4.04194165949819,3.16105974949332,4.80983613377725,3.2912263665853,4.38812343990295,4.29159912642272,4.27290614268809
2012-05-18 07:00:00,4.83673793118014,3.43873121817643,4.21904956739945,3.16291319994743,4.88985200690353,3.02201681280501,4.42284121742638,4.18955222606058,4.70006039616859
2012-05-19 07:00:00,4.20192974705871,3.45970883462076,4.01585725860968,2.41327960601044,4.28184633801273,2.65041505882699,3.82656805393879,3.1036310146142,3.44449359501524
2012-05-20 07:00:00,4.71802325439903,3.3889050161389,4.40678047194783,2.61764558941466,4.67418672436447,3.36370861524175,4.46898591570398,4.23263707771499,4.37981655877967
2012-05-21 07:00:00,4.06631527381102,2.44030380129105,3.58452032364721,2.65531137949007,4.46730319235772,2.43197425879722,3.55086000489887,3.16118708560902,3.74604280881891
2012-05-22 07:00:00,4.71712435824179,3.34941674242052,4.1310373844283,3.35283715996437,4.46184659195003,3.51063137270685,4.34294361236334,4.562636285343,4.08392959902963
2012-05-23 07:00:00,4.50541021194786,2.68636198649473,3.98970981477057,2.87420840296154,4.65637655693854,3.15228511289007,4.33369530241955,3.89492764747432,4.15895131562511
2012-05-24 07:00:00,4.95867135986884,3.15530275419861,3.61917010927937,3.31866812833355,4.74141668836818,3.60493727842405,4.37993818298294,4.43959069292994,4.49923606803654
2012-05-25 07:00:00,4.85700875702125,3.25292137226935,4.15926056124942,3.02487146571594,4.86536056567818,4.03251754309014,4.32841406037599,3.84580204722958,4.26828190379176
2012-05-26 07:00:00,4.44875772207858,3.09305044506843,4.47170115243953,3.20558281193012,4.60832218620997,3.92189404710586,4.38812343990295,3.65815732246507,4.41391400049668
2012-05-27 07:00:00,2.92362554489499,3.01051441791403,2.88650638200042,2.56868916279179,-999,2.5976281345749,3.34086789336347,3.07545183740788,3.40409657587124
2012-05-28 07:00:00,4.25989091049239,2.43076012775617,4.02924517350829,2.55841958687677,4.28254921097486,3.19562188607413,3.7958360938911,3.77165935329451,3.47731877277622
2012-05-29 07:00:00,5.28606281986171,3.44819264114939,4.59186097361953,3.38052814730237,4.95521884603882,4.04998441087713,4.83538146488837,4.77815770582194,4.59225001426127
2012-05-30 07:00:00,5.39197931089144,3.17952281877618,4.83448448837638,3.45299219407113,4.93527605552043,3.73855310650967,4.84125442192182,4.86178391260972,4.77016980532837
2012-05-31 07:00:00,4.69596817284937,3.45864498323521,4.32823756904952,3.19349513244033,4.71006341376978,4.04998441087713,4.6856527483927,4.58447433592046,4.39223406611037
